video_id,title,channel_name,tanggal,author,message,label,komentar_clean,predicted_label
n_mFKYFMtWY,"UBUR-UBUR IKAN LELE, INI SAYA JUAL LE !!! Ready Tiga Sasis + Body SR3 Siap Naik Livery.",Bus Pesona,173.986.505.657.813,ygkatanyapemakai,​ @Lizzy_Osprey  ya begitulah... sampe males lihatnya 🙃🙃,0,​ ya ... sampe males lihatnya,0
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,174.421.427.628.325,CamatZeus,Anak Abah lgi gibah 😂,0,anak abah lgi gibah,0
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.367.233.130,HanaEdi-y8w,anjir semua komennya negatif,0,anjir semua komennya negatif,0
ycGdOc17FhA,"CITY HATCHBACK NAIK SPEK, MENGEJUTKAN DI MANDALIKA",Fitra Eri,2025-04-26 06:01:01+00:00,wibowoemong,"sebulan main alexis17 , gue udah liburan labuan bajo !",1,"sebulan main alexis17 , gue udah liburan labuan bajo !",1
gRjWM8jPIPw,"MR. BOND, MOBIL ANDA SUDAH SIAP | ASTON MARTIN DB12",Fitra Eri,2025-04-30 09:01:02+00:00,eduZaraPratama,𝗠 𝗜 𝗬 𝗔 𝟴 𝟴 kasih pengalaman main beda seru !,1,𝗠 𝗜 𝗬 𝗔 𝟴 𝟴 kasih pengalaman main beda seru !,1
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.337.028.543.220,dagu6825,Bapak lo gacor wkakakakakakak,0,bapak lo gacor wkakakakakakak,0
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.274.529.760,ahmadafandi2316,"Pencitraan, ​ @pramtime .",0,"pencitraan , ​ .",0
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.398.220.460.380,Riickk8888, @beingaamon bagus sampe skrg huawei p30 pro ga ada masalah,0,bagus sampe skrg huawei p30 pro ga ada masalah,0
aA9G2sW212g,PEVS 2025 banyak kejutan,Om Mobi,2025-04-30 11:15:00+00:00,pranowoasman,"alexis17 ! tuh emang bener-bener beda , sistemnya fair",1,"alexis17 ! tuh emang bener-bener beda , sistemnya fair",1
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.397.825.185.400,thebratafam,Pandji diomelin Ahok terus main caturnya 😂😂😂,0,pandji diomelin ahok terus main caturnya,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.542.958.930,estuaji4325,Kerenn bletak2 nya...😮😮,0,kerenn bletak2 nya ...,0
rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,AyuPermadi-n8e,"cuy , 𝘼𝙇𝙀𝙓𝙄𝙎17 bikin mood bagus , anjay . pokoknya .",1,"cuy , 𝘼𝙇𝙀𝙓𝙄𝙎17 bikin mood bagus , anjay . pokoknya .",1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.551.897.930,EDGARGermain-m1e,Kualitas layanan di ρułαü777 sangat baik.,1,kualitas layanan ρułαü777 .,0
ycGdOc17FhA,"CITY HATCHBACK NAIK SPEK, MENGEJUTKAN DI MANDALIKA",Fitra Eri,2025-04-26 06:01:01+00:00,William4l6lM,"wede gampang , situsnya terpercaya banget",1,"wede gampang , situsnya terpercaya banget",1
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.415.844.957.760,audiandra,bang panji undang KDM,0,bang panji undang kdm,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.545.809.930,SaturninaBaugh,instant spin cuan 𝔹𝑶𝑾𝑶𝟕𝟕 subhanallah langsung,1,instant spin cuan 𝔹𝑶𝑾𝑶𝟕𝟕 subhanallah langsung,1
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.412.640.912.590,LaneyKayleen-o9t,"Keren banget bang 😂 , Salam JePE ⭐𝐒𝐆𝐈𝟖𝟖",1,"keren banget bang , salam jepe 𝐒𝐆𝐈𝟖𝟖",1
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.319.237.630,MAAD18Dwipayana,"3 jam gw nonton, makin gapaham gw ama jawabannya presiden prabowo",0,"3 jam gw nonton , makin gapaham gw ama jawabannya presiden prabowo",0
ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.336.786.165.930,IlhamAkbar-qr1pu,Keliatan kali baca text,0,keliatan kali baca text,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.740.007.522.796.220,Daneeskuyyy,Gila bro emang keren ni jersey,0,gila bro emang keren ni jersey,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.663.246.950,laziompa2947,banggaaaa bangett gwee !!!!!,0,banggaaaa bangett gwee ! ! ! ! !,0
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.304.276.510,SiaThere-h6c,Rasanya percuma dibuat forum ini😅,0,rasanya percuma dibuat forum ini,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.953.536.946.260,ZahideMehmet,Grafiknya di M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳 2:10 keren abis! Gameplaynya juga seru!,1,grafiknya m𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳 2:10 keren abis ! gameplaynya seru !,1
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.337.036.611.740,KalobSamuel-u5j,"Semangat Bosqu , Terbaik ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴",1,"semangat bosqu , terbaik 𝗪𝗘𝗧𝗢𝗡𝟴𝟴",1
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.300.669.086.260,duniaanakmuslim2696,@ oh iya ketinggalan,0,@ oh iya ketinggalan,0
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.380.249.137.700,EmilHamzah-s7q,Iphone mana bisa buat Hp lipat 3 seperti Huawei,0,iphone mana bisa buat hp lipat 3 seperti huawei,0
aA9G2sW212g,PEVS 2025 banyak kejutan,Om Mobi,2025-04-30 11:15:00+00:00,antoninugraha-p4z,bro tau ga alexis17 ! udah support e-wallet proses kilat,1,bro tau ga alexis17 ! udah support e-wallet proses kilat,1
8AzDe6gMOck,BRZ Farrel Siap untuk Indonesian Drift Series‼️,Garasi Drift,2025-05-02 09:00:09+00:00,KishGissell-j7l,"kerennn contentnya bang , cari situs 𝗪𝗘𝗧𝗢𝗡𝟴𝟴",1,"kerennn contentnya bang , cari situs 𝗪𝗘𝗧𝗢𝗡𝟴𝟴",1
nUD3rXzI0cU,Apakah Parts Mahal ini Berguna!? I Prepare SEA DRIFT SERIES FD,Umbu Gillberth,1.739.600.651.390.930,bocilepep1648,Tahun ini privater ya bang? Ga di rekrut tim² pihak lain,0,privater ya bang ? ga rekrut tim²,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.975.129.809.400,SANDYLouie-i7d,Ganas semua slt di mandalika77 modal kecil bisa narik sejuta om,1,ganas slt mandalika77 modal narik sejuta om,1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.154.791.410,HermineOstrander,05:35 M A N D A L I K A 7 7 tempat ngadu nasib wkwkw,1,05:35 m a n d a l i k a 7 7 ngadu nasib wkwkw,1
4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,174.516.478.534.931,AhmadRahmawati-x8q,Gak perlu skill coding buat sukses di ALEXIS⭐17⭐.,1,gak perlu skill coding buat sukses di alexis17 .,1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.161.866.450,Erwinkentang,Semoga Bayu Murti lambonya di pasang body kit sama team Garasi Drift,0,semoga bayu murti lambonya pasang body kit team garasi drift,0
4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.251.178.326.680,felixgt1-c9f,"​ @trisigit pembantunya, lagi nyetir malah main hp",0,"​ pembantunya , lagi nyetir malah main hp",0
aA9G2sW212g,PEVS 2025 banyak kejutan,Om Mobi,2025-04-30 11:15:00+00:00,kairavgunarto,"ganas slt λ l e x i s 1 7 , modal narik sejuta om",1,"ganas slt λ l e x i s 1 7 , modal narik sejuta om",1
ycGdOc17FhA,"CITY HATCHBACK NAIK SPEK, MENGEJUTKAN DI MANDALIKA",Fitra Eri,2025-04-26 06:01:01+00:00,RosarioElyssa-f6d,9:11 bang jam segitu menang w 𝐒𝐆𝐈𝟖𝟖,1,9:11 bang jam segitu menang w 𝐒𝐆𝐈𝟖𝟖,1
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.293.877.150,asepudin7156,Masalah praktek nya kan ada stap khusus,0,masalah praktek nya kan ada stap khusus,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.533.369.320,iwayanmade-f8m,Ownernya Nongol nih 😅😮,0,ownernya nongol nih,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.554.940.330,sobralzabala-v6c,"""MAXWIN BERULANG",1,`` maxwin berulang,1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.542.975.060,fahrezashiddiq820,180sx kapan lanjut oiii,0,180sx oiii,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.552.758.650,NikhilSodha-p1y,ꗥ𝙈𝘼𝙉𝙐𝙏88ꗥ memberikan pengalaman bermain yg asik,1,ꗥ𝙈𝘼𝙉𝙐𝙏88ꗥ pengalaman bermain yg asik,1
ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,17.452.503.538.144,memetflow8502,​ @storia9126  dah gitu ngomong nya sambil liat promter lagi😂😂,0,​ dah gitu ngomong nya sambil liat promter lagi,0
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.280.722.220,rocco_siffredi., @mascar007  guoobbblllllooo....,0,guoobbblllllooo ....,0
kUom1fDXs4A,MOBIL-MOBIL PALING KAMI SUKA DI IIMS 2025 | FEAT. OM MOBI,Fitra Eri,1.739.947.017.285.950,FahrisMubinah,Ford ga buka booth ya? Sayang banget,0,ford ga buka booth ya ? sayang banget,0
aA9G2sW212g,PEVS 2025 banyak kejutan,Om Mobi,2025-04-30 11:15:00+00:00,kawayautama,"gue sih ga nyesel gabung alexis17 ! , nyesel telat gabung",1,"gue sih ga nyesel gabung alexis17 ! , nyesel telat gabung",1
gRjWM8jPIPw,"MR. BOND, MOBIL ANDA SUDAH SIAP | ASTON MARTIN DB12",Fitra Eri,2025-04-30 09:01:02+00:00,Zanem796m,"modal receh wd jutaan , gg",1,"modal receh wd jutaan , gg",1
rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,utamawisnu,"alexis17 , emang ga duanya , pelayanan vip member",1,"alexis17 , emang ga duanya , pelayanan vip member",1
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.261.606.630,yusufalim8409,​ @sandymartono7029 Lu gatau apa kemampuan presiden dalam memahami konteks blik😂,0,​ lu gatau apa kemampuan presiden dalam memahami konteks blik,0
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.360.890.850,rifkalarthayuda1744,"dicecar sama mba nana, go",0,"dicecar sama mba nana , go",0
zFhBO9uoGYA,INDONESIAN DRIFT SERIES TERAKHIR di sini,Om Mobi,2025-05-04 13:36:57+00:00,GarenaFF12410,🆄🅻🆄777 fitur keren,1,🆄🅻🆄777 fitur keren,1
5MBwJpU-9tg,"Rifat Sungkar Mau Bikin Sirkuit⁉️ | Dipo, Ziko Belajar Dari Suhu Motorsports",Garasi Drift Podcast,2025-04-30 09:00:07+00:00,MaryellenBlondelle,keren ! meraih kemenangan di𝐏 𝐋 𝐔 𝐓 𝐎 𝟖 𝟖 langsung berlibur negeri !,1,keren ! meraih kemenangan di𝐏 𝐋 𝐔 𝐓 𝐎 𝟖 𝟖 langsung berlibur negeri !,1
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.298.043.910,Fikriadiza00, @Dilann9  loh bukannya kata anda daerah pedalaman sudah ada,0,loh bukannya kata anda daerah pedalaman sudah ada,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.532.585.860,almalikidiyyas2979,kwkwkwkw horang kayya🎉🎉🎉😅,0,kwkwkwkw horang kayya,0
4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.337.587.780.630,FajarOktarina-e9h,ALEXIS-17☯ tuh emang paling ngerti kebutuhan membernya,1,alexis-17 tuh emang paling ngerti kebutuhan membernya,1
ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.358.374.645.020,pt.amascitramandiri5875,Preeettt !!!,0,preeettt ! ! !,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.665.202.860,hanifalazhar-e6y,Selamat bang,0,selamat bang,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.549.905.410,FahrezaHakim-f9l,Konten Toyota chaser kapan bang?,0,konten toyota chaser bang ?,0
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.732.760.892.160,agusprakoso2627,Jurnalisnya terpaksa sabar,0,jurnalisnya terpaksa sabar,0
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.337.015.108.650,talkvlog4184,ngeriiii langsung beli gk tuh,0,ngeriiii langsung beli gk tuh,0
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,2025-04-22 03:10:19+00:00,WahyuSunarto-f8i,gak pusing mikirin kalo udah join alexis17 .,1,gak pusing mikirin kalo udah join alexis17 .,1
4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.744.991.997.808.870,surendrasinghrana9545,P͎U͎L͎A͎U͎W͎I͎N͎ tuh kayak udah jadi lifestyle baru ya?,1,p͎u͎l͎a͎u͎w͎i͎n͎ tuh kayak udah jadi lifestyle baru ya ?,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.324.753.050,GennieFine,gokilll mantul kali mandalika77 makasih info gacirny kakak,1,gokilll mantul kali mandalika77 makasih info gacirny kakak,1
gRjWM8jPIPw,"MR. BOND, MOBIL ANDA SUDAH SIAP | ASTON MARTIN DB12",Fitra Eri,2025-04-30 09:01:02+00:00,AngelSee-y6k,notif langsung nonton habis jepe 𝐒 𝙂ｉ𝟖 𝟖,1,notif langsung nonton habis jepe 𝐒 𝙂ｉ𝟖 𝟖,1
CLHTLViZ8Uc,NYOBAIN WARKOPOLIM GOFAR HILMAN GRIND BOYS‼️ Test Ride Mio Bore Up Injeksi Sekalian Kulineran,Den Dimas,2025-05-02 10:00:32+00:00,Komangqjthx,𝐷e𝘞𝘈d𝑂ramenawarkan mudah terhubung orang .,1,𝐷e𝘞𝘈d𝑂ramenawarkan mudah terhubung orang .,1
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,174.430.068.634.909,bangjol34,anak abah kebakaran jenggot bahwa prabowo akan di pilih lagii,0,anak abah kebakaran jenggot bahwa prabowo akan di pilih lagii,0
ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,jayengabiputra,"alexis17 ! tuh emang ngerti kebutuhan membernya , kasih hadiah",1,"alexis17 ! tuh emang ngerti kebutuhan membernya , kasih hadiah",1
Ou0UedfyuqU,"Kalau mau beli TV, saya bakal PILIH YANG BEGINI.",GadgetIn,2025-04-24 09:24:38+00:00,BudiSanjaya-m2r,skketer 𝘼𝙇𝙀𝙓𝙄𝙎17 gokil gokil sih .,1,skketer 𝘼𝙇𝙀𝙓𝙄𝙎17 gokil gokil sih .,1
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.387.003.814.460,dulahkemproh7500,ahok g bs maju jd capres ato cawapres krn sdh pernah dipenjara,0,ahok g bs maju jd capres ato cawapres krn sdh pernah dipenjara,0
XI8K0-_kbHc,GAK NYANGKA BISA BEGINI! PENGENDARA DIJALAN SAMPAI BINGUNG LIHAT HUMMER EV | GLAMOUR AUTO BOUTIQUE,Jejelogy,1.739.774.296.312.120,wongkampungdiaustralia,Bagus mobilnya,0,bagus mobilnya,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.553.999.260,TamaFitzzz7,corsstrek nya manaaaaa,0,corsstrek nya manaaaaa,0
8AzDe6gMOck,BRZ Farrel Siap untuk Indonesian Drift Series‼️,Garasi Drift,2025-05-02 09:00:09+00:00,rajusoni-ci1hf,pengen upgrade hidup ? step : pu lau tujuh tujuh tujuh .,1,pengen upgrade hidup ? step : pu lau tujuh tujuh tujuh .,1
ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,174.541.954.809.831,D4WSONS,MANTAAAAAAAAAAAF,0,mantaaaaaaaaaaaf,0
8AzDe6gMOck,BRZ Farrel Siap untuk Indonesian Drift Series‼️,Garasi Drift,2025-05-02 09:00:09+00:00,DAS_Gaming99,"gak pinter , paham pu lau tujuh tujuh tujuh .",1,"gak pinter , paham pu lau tujuh tujuh tujuh .",1
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,2025-04-22 03:10:19+00:00,FikriYunita-y3k,orang bilang alexis17 tuh bener-bener terpercaya .,1,orang bilang alexis17 tuh bener-bener terpercaya .,1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,173.959.965.648.392,imammthr6274,"Selamat mas dipo atas kerja kerasnya,tim nonton doang,komen kagak!! ☝️",0,"selamat mas dipo kerja kerasnya , tim nonton doang , komen kagak ! !",0
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.412.246.633.820,TrentonWorkman-i5v,"🚩𝐒𝐆𝐈𝟖𝟖 saya maen santai aja, tetep bisa WEDEY jutaan",1,"𝐒𝐆𝐈𝟖𝟖 saya maen santai aja , tetep bisa wedey jutaan",1
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.363.005.770,hadigamespot,Presiden ngmginya kaga ada yg penting 😅,0,presiden ngmginya kaga ada yg penting,0
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.390.604.236.670,lamagica6955,gabisa dua duanya pernah jd gubernur jd gabisa salah satu jadi wakil,0,gabisa dua duanya pernah jd gubernur jd gabisa salah satu jadi wakil,0
5MBwJpU-9tg,"Rifat Sungkar Mau Bikin Sirkuit⁉️ | Dipo, Ziko Belajar Dari Suhu Motorsports",Garasi Drift Podcast,2025-04-30 09:00:07+00:00,CindyDara-y8x,hasil bohong . buktinya . 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴 terbaik,1,hasil bohong . buktinya . 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴 terbaik,1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.151.769.350,rayhanpr,coba nonton kontennya mas ferry irwandi mas😅🙏,0,coba nonton kontennya mas ferry irwandi mas,0
aA9G2sW212g,PEVS 2025 banyak kejutan,Om Mobi,2025-04-30 11:15:00+00:00,ajionosyahreza,temen gue bilang alexis17 tuh bikin nagih parah !,1,temen gue bilang alexis17 tuh bikin nagih parah !,1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.974.961.867.750,fadlirahmanshaleh5487,Gasss Xmax nya hedonin😅,0,gasss xmax nya hedonin,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.156.167.120,AkbarprasetyaPrasetya-h1h,GAS MAS ZIKO MODIFIKASI MOTOR XMAX NYA💯👌🔥,0,gas mas ziko modifikasi motor xmax nya,0
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.298.328.340,Aska641,Di SD anak ku yg ke tiga gak ada tuh MBG 😂,0,di sd anak ku yg ke tiga gak ada tuh mbg,0
kUom1fDXs4A,MOBIL-MOBIL PALING KAMI SUKA DI IIMS 2025 | FEAT. OM MOBI,Fitra Eri,1.739.947.028.057.140,SOLAlmond-k4f,ingat tujuan hidup●𝗠𝗮𝗻𝘂𝘁𝟴𝟴●yang menjadi penawarnya,1,tujuan hidup●𝗠𝗮𝗻𝘂𝘁𝟴𝟴●yang penawarnya,1
ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,sudrajatbakiono-t9v,rezeki gak putusnya makasi alexis17,1,rezeki gak putusnya makasi alexis17,1
Ou0UedfyuqU,"Kalau mau beli TV, saya bakal PILIH YANG BEGINI.",GadgetIn,2025-04-24 09:24:38+00:00,HenryNcyem,"modal receh , gacor banget sampe makswin",1,"modal receh , gacor banget sampe makswin",1
ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,NajibS0Wvn,"dapet jakpot 10 juta , lgsng cair",1,"dapet jakpot 10 juta , lgsng cair",1
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.420.942.643.700,AndriAgape-f4p,Musuh menemukan saya 😂😂,0,musuh menemukan saya,0
Ou0UedfyuqU,"Kalau mau beli TV, saya bakal PILIH YANG BEGINI.",GadgetIn,2025-04-24 09:24:38+00:00,bagaskarajaya-k4h,"seminggu join alexis17 , gue udah beliin ortu smartphone !",1,"seminggu join alexis17 , gue udah beliin ortu smartphone !",1
ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.405.165.339.850,KedaiFarel,"Mending nonton bapau, Taulany tv sama Rans daripada ini😂😅",0,"mending nonton bapau , taulany tv sama rans daripada ini",0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.169.863.180,KubilayEray,Saya gak pernah bosen main di Ｐｕｌａｕ７７７,1,gak bosen main ｐｕｌａｕ７７７,1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.169.530.560,STERLINGPride,"10:12 ✩░▒▓▆▅▃▂▁𝐌𝐀𝐍𝐃𝐀𝐋𝐈𝐊𝐀𝟕𝟕▁▂▃▅▆▓▒░✩  emang juara, rezeki gak ada abisnya!",1,"10:12 ✩░▒▓▆▅▃▂▁𝐌𝐀𝐍𝐃𝐀𝐋𝐈𝐊𝐀𝟕𝟕▁▂▃▅▆▓▒░✩ emang juara , rezeki gak abisnya !",1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.739.084.740.990.500,bedulciki7432,Enak ya punya orang tua kaya raya,0,enak ya orang tua kaya raya,0
gRjWM8jPIPw,"MR. BOND, MOBIL ANDA SUDAH SIAP | ASTON MARTIN DB12",Fitra Eri,2025-04-30 09:01:02+00:00,JunoExZJn,"maen lgsng jepek , modal aja",1,"maen lgsng jepek , modal aja",1
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.285.498.480,akhiArsyl,Lanjut bang mecah narasi orang😂​ @MuhammadMudayin ,0,lanjut bang mecah narasi orang​,0
5MBwJpU-9tg,"Rifat Sungkar Mau Bikin Sirkuit⁉️ | Dipo, Ziko Belajar Dari Suhu Motorsports",Garasi Drift Podcast,2025-04-30 09:00:07+00:00,DumaYenny,"main 10x spin , dapet jp ! cinta banget 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴",1,"main 10x spin , dapet jp ! cinta banget 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴",1
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,174.536.944.871.004,catloversin,Coba ada nyicil 1rb selamanya ni hp😅,0,coba ada nyicil 1rb selamanya ni hp,0
4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.164.795.613.750,AldiAini-j8o,Emang gak ada yang se-terpercaya ALEXIS⭐17⭐ sih.,1,emang gak ada yang se-terpercaya alexis17 sih .,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.331.931.350,Irengg444,Berati yang gua komen di IG lu bener kan..lu pakai ordal....😂😂😂😂😂😂😂,0,berati gua komen ig lu bener .. lu pakai ordal ....,0
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.268.511.300,tamaraa.1131,disuruh nanya AI sih 😂,0,disuruh nanya ai sih,0
4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.078.380.517.200,KambingBalap-i8c,Review byd yangwang om,0,review byd yangwang om,0
4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.164.792.034.840,MelatiWahyudi-d2h,"Baru seminggu join ALEXIS⭐17⭐, gue udah bisa beliin ortu kompor gas baru!",1,"baru seminggu join alexis17 , gue udah bisa beliin ortu kompor gas baru !",1
rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,artistRtilley-k1g,"rezeki melimpah 𝑺𝑼𝑯𝑼𝟑𝟐𝟖 , makasih !",1,"rezeki melimpah 𝑺𝑼𝑯𝑼𝟑𝟐𝟖 , makasih !",1
ycGdOc17FhA,"CITY HATCHBACK NAIK SPEK, MENGEJUTKAN DI MANDALIKA",Fitra Eri,2025-04-26 06:01:01+00:00,RudiMarlina-x3f,temen gue bilang alexis17 tuh bikin nagih !,1,temen gue bilang alexis17 tuh bikin nagih !,1
